mu1,mu2,sigma1,sigma2,b1_0,b1_1,b2_0,b2_1
0.0015952011058172088,0.001460350380590404,0.014484894317661706,0.04369991171542623,3.1146081136273405,-1.0461621084539527,2.4593022388051837,0.704634765889729
0.0011196813021083555,-0.004782473079671011,0.015232722010916572,0.044148311826716816,3.182806934594202,-0.8606688839531133,2.3008348292304484,1.085192732463725
0.0004672279550236657,-0.0019537895979475804,0.014518171618108769,0.04148008288480204,2.5273292666979494,-0.8673398552668097,2.0104977701533446,0.755666415755257
0.0022165630094623068,0.0006051060990095513,0.014513131361496795,0.044619133298878344,3.1656395966215216,-1.2058584228246334,2.316352340170441,1.1943669074253562
0.0008286115572345449,-0.0027219542794445412,0.014422560375124665,0.04553513057593609,2.659459062942021,-0.8680398034149929,2.6576356206300775,1.199202560574225
0.001097841268206385,-0.001025454187775463,0.015417211226295286,0.04514611065485929,2.9885385084784377,-0.5064000362960398,2.131477807433903,1.193415447905555
0.0010313809589788852,-0.0015819478998627169,0.015272132243897585,0.04579974554891164,3.035597602190662,-1.2329525038102673,2.3693299896266873,0.5375777631753288
0.001064958826004919,-0.002227780458166906,0.015328636950533688,0.04571874645588656,2.708199539912464,-0.9161732718685468,2.314897359229977,0.769833805817901
0.0010921943692389926,0.001795624148843656,0.014985891759050261,0.04576989150839872,3.133718973724218,-1.4295165516988397,2.6067261849076897,1.1787511516874072
0.0008075952750019474,0.0006455076287997562,0.014531098751623018,0.04767216319012867,3.0045232809206874,-0.9548224559824217,2.866969722139683,1.4263801205433189
0.0016450926281657125,-0.000882232942513295,0.015615185091974274,0.046151552520110446,3.056009909163209,-1.4031822945492274,2.5494192942231675,0.6825810411291521
0.0017171499146982137,-0.0006956922329162515,0.014227273799423028,0.044717395548522734,2.7733465754825857,-0.6358496242068558,2.7914729911901923,1.2041336192325227
0.00045359006024936103,-0.0014479770133263164,0.015355608057795338,0.043741371412228336,3.0472022626986166,-1.031456321352126,2.1952079810180565,0.5199876065970824
0.0015845553878642837,-0.002042120142991924,0.014452577797162169,0.04607398915695866,3.0566048821413117,-0.9718666883182331,2.5175861087129787,0.9280483639984394
0.0016761539038377521,0.0005937744183529834,0.01516217539791658,0.04376349843029353,3.3203739573427153,-0.8795340605349785,3.019015348374388,1.659528265206238
0.0003293447104056226,-0.0032840183341014168,0.013874722763265577,0.0449992297090057,2.894836865916758,-1.1316982012570351,2.486581398962714,0.9880890334016577
0.0007489347655191343,-0.0027679999818458574,0.014537501104951023,0.044291010288711796,2.9879101205650227,-0.4425203672167388,3.181932970656673,1.929881689785432
0.0009521139466909872,-0.0014979803262782669,0.015499210158954333,0.04507192742225209,2.8744442364947154,-0.9455656869935648,2.3345296818772177,0.8897595378905112
0.0011790712088745757,0.0002730870799121527,0.014779980614197377,0.04593101930546753,2.791011752961256,-1.2609752871706426,2.676549393136418,1.6444639802962033
0.0012750597983363966,0.0001551706031295196,0.015341811509423911,0.04582618021276635,2.8764820240308207,-0.7027648698031413,2.8416387651998396,1.2931755240624798
0.00020923596308462637,9.456477800142343e-05,0.015361567000704164,0.04752894333022024,3.343141262553953,-1.6954515088593953,2.4280034425563493,0.40532750469132867
0.0015010245244063863,0.0006109454866109711,0.014682851372011392,0.04594297306293642,2.9108761993566157,-0.9329907137098244,2.432208216112784,0.888022404066075
0.002353074890297688,-0.0025253897110133205,0.01504892818842427,0.04549426456558294,2.851812569158216,-1.1384631787101283,2.0343727818805806,0.9560250287654843
0.0011504478502070924,-0.00019860610126284632,0.014820050106641565,0.04557996256460165,2.48130046388742,-0.8012403171418309,2.1351854752183286,1.0217025715342962
0.0012581066333169516,-0.002011587736127322,0.015435049915190822,0.044451502577483766,3.31866127787767,-1.1090545930623015,2.451301558793188,1.2358276792058844
0.001309062606755159,0.00023364301205449194,0.015116723201841747,0.044348879269806026,2.58352941305342,-1.1332950998320939,2.5510982074453445,1.1370049969400269
0.0009718440151469912,-0.0008451015554827598,0.014669683296585476,0.044365159870356004,2.880185544443308,-0.8877056766270988,2.6000156788254003,1.1043952786372635
0.0011427575705998487,-0.0045372224919074,0.015405400118156835,0.04587892087226971,2.7503751396703477,-0.4988576481669224,2.1910459126698694,0.9276615501630192
0.0007359043258118694,0.000993644705081062,0.014739612293413753,0.04551412653886042,3.1095424856469704,-0.9739255540066541,2.4592414591460376,0.9414400608769764
0.0009721065082671829,-0.0019962841135191954,0.015191564978300199,0.04557348351869746,2.9940055223182105,-1.1397771568039137,2.2369607510479366,1.0442454868300564
0.0004283734900780307,0.00016422178820012576,0.014988994380909849,0.043823005990400926,3.187041146408435,-1.3957524470424243,2.51929908352982,1.407806782494411
0.0015371304509164188,-0.002823925227803238,0.014520912114313098,0.0462167909776814,2.8559809290187568,-1.0612093096572355,2.3332610982047193,0.7849511971843341
0.000690624319342484,-0.0011908190525021698,0.015849525458016853,0.044100106729303756,3.0631616396398456,-0.9527737785410535,2.3829672798688013,1.432216711917588
0.0009350669969032057,-0.002888590542566947,0.015236894540698995,0.04455598175813146,2.989076276210394,-0.6911763828905715,2.5778895583138004,1.2447283620047502
0.0018446745728094831,-0.00175900445384955,0.014627314309787915,0.04486699255870304,2.8700183792706553,-0.5909134897078157,2.2480606726508854,0.7838277044331361
0.0024613911862989045,-0.003144979015204108,0.015537679589392644,0.04448617859159148,2.865512772239138,-0.7736637373451555,2.5969602809355417,1.2529364870935178
0.0008534025220003693,-0.0018245675767481397,0.014577613192275877,0.04729652154700498,3.050746582452338,-1.2363334991352684,2.4106551798067515,0.9537418446791257
0.001110384658203147,8.245256793717449e-05,0.014222293769142134,0.045063980400885606,2.784590885814683,-1.151544099141724,2.6226936188868795,0.8831492211982772
0.0008072212675557301,-0.0008327671226535984,0.015308659657428602,0.04760932534884084,3.4257239068813914,-1.1335787836880193,2.3878528756046467,0.9439192167888969
0.0006864352030362392,-0.0014678691822432035,0.014676994225018196,0.04642831383865142,3.2051232581725535,-0.8540372370818163,2.5746711396642543,0.9524002999920468
-0.00035803495189473764,-0.0023342162315760757,0.01466844197029202,0.04672028061074064,2.827013599936435,-0.9309896757802089,2.0329871682795053,0.5619546297028112
0.0006118926983445982,-0.0017829025923411224,0.014754574153779398,0.044728001937407516,3.0530151203282445,-0.8934217896063695,2.71868840538975,0.9059612111205023
0.0009765118409928574,-0.0003046047907945603,0.014934407629396412,0.04509815926293344,3.1330005797483276,-0.9848241808684315,2.771258230306268,1.0920728518999787
0.0018006220145573347,-0.004242800156978754,0.015003669978167954,0.04074269505764501,2.985580121571921,-0.8868653854275008,2.9986920147270197,0.8789769918992265
0.000735333404149368,-0.0009412439647059958,0.014846794894468779,0.04705841929657347,3.216498044364201,-1.0364265441539562,2.3939366262570334,0.575094721016527
0.0008645215151952686,0.0015093828661755465,0.015137696568083567,0.044291119058001184,2.9879549933650185,-0.3811495138657832,2.763202568853862,1.6728826027455883
0.0011709877039404936,0.0001688947592308318,0.014877560608956258,0.04419952986766053,3.193099533706426,-0.8885032034350723,2.247341174510317,1.6511469823482585
0.0009134631240290361,0.00010812415833868222,0.014947375119526561,0.04248775421261029,2.724704985010063,-1.1771015837882688,2.12178118029862,1.0048139380265777
0.001237922014338532,-0.0007117204323940058,0.014786812045620388,0.0442649881807182,2.97015100112642,-1.2823282396962687,2.300274727259129,0.7832587317641546
0.0011483244019604712,0.0010501051902201274,0.015532125635168264,0.04479210518635618,3.4384467516413424,-1.0604315982089325,2.5812418010775353,1.5880711673209822
0.0007088444270380481,-0.0048177789197402,0.015065602786732446,0.04569587334833685,2.976943429366814,-1.0659052020211042,2.2718800912540305,1.0835069750118584
0.0013603998052496556,0.0006659083190466709,0.015488213158394605,0.045272908879298905,2.864310572408701,-1.0883999197792578,2.4409794692767472,0.7158701468277444
0.0009910188847835543,-0.002660340089242443,0.015704992038836626,0.04507799547062642,3.384225073312217,-1.421926378320629,2.5772190697580966,0.9005967471959937
0.0010296433075495913,-0.0022412122381942246,0.014592895350387167,0.04356153806173241,3.0095009002775965,-0.5977921650875774,2.8137416020813815,1.1842997035056069
0.0010676848136395673,0.0015173895599236021,0.014813848690995942,0.04660569840498051,2.9206872229169494,-0.8172663002676492,2.523970903665243,1.3355656945462209
0.0005633071417459137,0.0011660619342939219,0.014818827122934803,0.045498146337002,3.228902014907186,-1.4712456000219354,2.2186150666897024,1.1142441806061825
0.0008660704024671973,-0.000775243286080632,0.01467022557475131,0.04764521204382927,2.969638145192305,-0.8528046237823759,2.5310806466770894,1.2680316814970292
0.001292022162701345,-9.129365642754097e-05,0.013742560741821556,0.043136108123555485,2.868661014863469,-1.1550414744979765,2.623316282997779,0.949519440937609
0.0009404324768949701,-0.0012453329427546801,0.015222446090540614,0.04492172537036906,3.2894352920406917,-1.2200833600995,2.784139992010679,1.4006595671039919
0.000676189915255968,-0.004767611816524306,0.014686431120247805,0.0454740704690269,2.9765079188143213,-0.9046680069566579,2.6301224270547916,1.1228666835101335
0.0007025737323884206,-0.0016461937437440494,0.01544139266853243,0.04512271650328436,2.8849752401560416,-0.8805547121905091,2.5420648941768484,1.2466248489136948
0.0011900323886034274,-0.0030877193833265533,0.014974428448670592,0.044403953470756305,3.075064494399904,-0.839780851697849,2.7313787963259277,1.2011674326027217
8.791803475277181e-05,0.001839326406177348,0.014110419064636328,0.04463731979009735,2.9229121881480604,-1.0884883488288766,2.316785205977165,0.8712308035566043
0.0004928075513287373,-0.0009507294652580064,0.014678335082684119,0.046292192617651516,3.4664355120107384,-1.4157018969559743,2.481936295190897,0.8811945620818608
0.0017783846755720996,-0.0007187665216936735,0.015574584403627844,0.04623397946424858,3.211263061416041,-1.275220883074974,2.310006952224508,1.3067617169926005
0.0012621874408447818,-0.0015174917604268531,0.014842665702653055,0.045285846640807405,3.2025413491832193,-0.8312855661853241,2.504978444854391,0.9578946553708407
0.0006564244731900164,-0.002126576062719464,0.01579957340365363,0.04599067414933882,3.0459690535143364,-1.1977480586763778,2.5531594010126617,1.299060391109357
9.382536073396899e-05,0.00015750940078472855,0.01432873940302376,0.04472483873894429,3.0073428583193724,-1.2537669363859056,2.7121775685993996,0.9722050949226765
0.000944515414840635,0.0016627053157703675,0.014825767978863279,0.04353657045735545,3.0109250875208757,-0.5835615083220762,3.043579097652085,1.5350116408932108
0.002021130425280373,-0.0029854578755281708,0.014562703708072828,0.043614208140962216,3.1562448025039327,-1.2335334833698193,2.1757864781564007,0.9622540367580059
0.001839143662879202,-0.0004473451269051075,0.014797596242678308,0.0462054919012158,3.0156066734531706,-1.1738299120837343,2.161499514505996,0.9101148656864382
-0.00022891126391180248,0.0004974837093051178,0.015361092031023597,0.04497875119950355,3.3310393459560235,-0.9883770861875122,2.694251334331267,0.8557655531886506
0.0011358473660968821,-0.0013471654902067766,0.014164497760251806,0.044963104868560366,3.1175821564415584,-0.9003943574687002,2.6978736531350336,1.1680647962849535
0.0007875953946983727,0.0011221062708627045,0.015661086612926867,0.04454273422844572,3.3538249350713825,-1.333588338098364,3.0374017965869533,1.5817697918516158
0.0008087636683983726,-0.0028756370359164177,0.014919277031807473,0.04397684185445219,2.8944395939920846,-1.1669613728658386,2.685107874654432,0.9243024419833236
0.00041090561138315345,0.0013190649423988746,0.014527024454760023,0.04469439528629298,2.9978427863184245,-1.09861637636035,2.5506793719391356,0.9321174295167037
0.0009968190927553656,-0.0008664651277780302,0.014982391572571689,0.047394922745941884,3.318010818848438,-0.8256497487496517,2.406225121369793,1.0002241152955818
0.000587118279137112,-0.0023566608277385916,0.016010984212961488,0.045760830590250705,2.7916034201210382,-0.8239621777906422,2.3227931967029543,0.8138570973991175
0.000562692510374843,-0.0005354143338856701,0.014309929172989283,0.045452589523160204,2.815111255129139,-0.9967151720919118,2.5654148472176805,1.0124329551060745
0.0009071545622085834,-0.002783636461343189,0.015154068632649278,0.046481961133221596,3.165268381748209,-1.1161359405225515,2.326595416362661,0.6819751363177893
0.001087743608574149,-0.0012765493594970288,0.015214862474331552,0.046498067000489425,3.2236738115759933,-1.1732880254514195,2.802102588728173,1.7981785706115354
0.00020080089897973834,-0.0016305922518250794,0.014523105621382433,0.04514472721109327,3.1705070166551934,-1.1334928987317716,2.54420843483104,0.7656925606274961
0.0009848865070483511,-0.0022839860041896903,0.014333896149686422,0.044786435740699126,2.918150912115206,-0.8345020193386006,2.538956973037318,0.741075841202528
0.0012971757519540388,-0.004046965948739991,0.01568537193785494,0.043427352879439524,3.0241106698672193,-1.5321342284408577,2.387879645118767,0.6435720892840565
0.0010173396804254177,-0.00028182205011287743,0.015045309828152127,0.045273895780606484,3.022867070641768,-0.9699074612228387,2.6354349037884193,0.5412752369959807
0.0012170579646575194,-0.002752518762241404,0.014636846193598325,0.044719387542478305,3.2965679465557116,-1.0809155648731639,2.7354684288361426,1.0103045771690822
0.0009584571969484975,-0.0003887774599293085,0.014607353557805172,0.043955187372515366,3.0219513087315897,-0.9063073986067703,2.4000437100407224,0.9991416055753546
0.0018529513242648051,-0.0014306223563117697,0.014859185831830013,0.04416120044796063,3.058035634809864,-0.9321137639145469,2.6078175105946984,0.746943940144681
0.0010432026293434313,-0.0025242863744499976,0.01468821316537069,0.045839437994019586,2.6294806819245182,-0.8176741890979556,2.3754368726579025,0.8808764458217796
0.0004987473399666136,-0.002387301375319366,0.016077388691231084,0.04504748262272559,3.6312128149878213,-1.8557792628979477,2.7546865849058033,1.101649205233154
0.0017289058747145295,-0.0022598586690114396,0.01507638182529843,0.04617897974891412,3.3147768350233435,-1.1998404712925195,2.76681992658617,0.8810013382605002
0.0016723846114583946,-0.002287587793781228,0.014786038629652278,0.04599308107970407,3.2209249800195745,-0.9597614163191176,2.4069755658452694,1.2324644384571568
0.000991296194595414,0.00018039847223297212,0.015145777082118552,0.04552997649341206,3.430703594281457,-1.119563776908772,2.6725889804659513,1.0901834808712674
0.0012723542201458912,-4.8179504675365206e-05,0.01420984676519353,0.04555213391646843,3.0636899100874584,-0.804866748096321,2.4942282434974308,0.8732913318037407
0.0007680295485768964,-0.00030332694668414305,0.014927011281978746,0.04519314111752121,2.9979206368482485,-0.9501397190960101,2.6182912402986767,1.95164195491529
0.002396186980586825,0.0020219974691138656,0.014933122875398538,0.04396609809216082,2.6811377064940385,-1.022628624159923,2.4466464575542597,1.0978111382312417
0.0012937412923287087,-0.0013334574500832783,0.0161345673866482,0.04495537688760731,3.886268544861419,-1.5674619554576692,2.728094779623366,1.0312918191890421
0.0007745072315449444,-0.0021128814272268937,0.015291416116637958,0.04425351947055026,3.279182690692738,-1.0012726243869623,2.38369719902652,0.9163711346747723
0.0014035202397816797,-0.0004506652385965668,0.014472842091772397,0.04545722646071923,3.132445523103348,-0.9488698729464363,3.005079228252112,1.3744821297752319
0.0010699809636893663,-0.0004417143197678103,0.014615074929385803,0.04659137457541024,3.2545133328915417,-1.0892214715354234,2.3275790038813122,1.4629653560579567
0.0010855194977141564,-0.002136400433050302,0.01569974779223812,0.04588241460382087,3.241318734504868,-0.8160027208666302,2.7583108887274155,1.2462165991498033
0.0019372343041665868,-0.003502797390881837,0.01511830822827731,0.04413958399319025,3.1249313091555826,-1.0238224486296787,3.0394745847275284,1.3371906376048308
7.446660649292708e-05,-0.0037312676961571145,0.015236550791264788,0.04369470752769106,2.924062789615054,-0.8529168476742559,2.4800179555776287,0.9822440992287553
0.0010856233513373242,-0.00317438444957048,0.015268010760175619,0.046160368066316126,2.924728698903168,-1.2334937993720898,2.481796335413761,1.1529068997108658
0.0008082217257091543,-0.0018387986853774768,0.015055293822486203,0.04653206025990124,3.2460794564937774,-1.1813552378285395,2.910711520072908,1.0719564819326877
0.0006979901458930801,0.00029423543959380684,0.015404442859769139,0.044274919078087935,2.775308814869481,-1.0740609579726306,2.6532984544678277,0.9782044930386979
0.0016885027235247563,0.0001089229774566289,0.015448426177636804,0.04458299489589103,3.1818085660912976,-1.4149043267274168,2.778465976557854,1.072726053407831
0.0009039753532034496,-0.0023272590054170916,0.014769317984059598,0.043406738790343305,3.146481857829981,-1.4175265437986968,2.5290130068447585,0.9253952361507094
0.00040726509553431903,-0.0011247635143555885,0.015273406124846376,0.044139493199469325,3.432863592432182,-1.499893701980085,2.543796142798171,0.8600801429392922
0.001586996631228594,-0.002894281587180666,0.015273221596677893,0.046934374924336955,3.001859104683634,-1.312787745974456,2.2468301291491715,0.6780819708122361
0.001664258525690742,0.0021889139889543978,0.015567318667273225,0.045964531808805505,3.0450998549480195,-0.8344880565853301,2.5341678365300337,1.3223998310363292
0.0002852466031569558,0.0022786306093627476,0.014842439807208292,0.04438523483365459,3.0523612739063943,-0.7588918396385543,2.489030955839592,1.0666880400024845
0.0012322593310802148,-0.0007380773114858303,0.01564696270983908,0.044645906154518515,3.315807148877856,-1.1976467240824558,2.7721351841232678,1.1601333469584312
0.000540392236211797,-0.0027613921907198124,0.01544100770979106,0.04651016118214307,3.4714689952216964,-1.2276881850224308,2.6731134643742474,1.1080679817733383
0.0011020013642532224,-0.0014106581217909527,0.014955759658944193,0.04635708563181061,2.680156411493127,-0.7517424572074504,2.1924861721081967,0.8073226331539217
0.0007323744496233782,-0.0007856814699469866,0.014559580583152503,0.043554951989138474,3.0233532084698953,-0.69697327496445,2.4590167503803366,1.2216244331864403
0.0010401576826599473,-0.004313762845078558,0.015095146108366177,0.044723618090335746,3.1079654319088355,-1.4531457622619033,2.2299298263314937,0.9114668705058471
0.0013569286936490445,-0.002294076562410102,0.014550959528353533,0.044968617723676774,2.721312181295154,-0.9418726606356052,2.6029017440347166,1.0870800521930786
0.0008863625078581816,-0.002497950390494621,0.01481858262220893,0.0451711847284633,3.287596384320502,-1.495207644059687,2.816255493562345,0.747235076442234
0.0019387508930623835,-0.0012416796102214403,0.014826639896328883,0.0436926359585055,3.302876986048896,-0.9795023647307878,2.995450417498237,1.1752937475387237
0.0009114397060621967,-0.001522649339861744,0.0141394920264701,0.04547439978670607,3.2014957921803107,-1.1101814923442777,2.7512838264469335,1.4481400203926778
0.0004530362204751048,0.0001936862767432671,0.01550482143739207,0.04738088479052823,3.4954625265385206,-1.4599990777163725,2.577255797865681,1.179522989384419
0.0016238317373470953,-0.000997381962660295,0.0149841720583644,0.04491024785411313,2.7114398945578757,-0.8443024686124369,2.0904251875887696,1.1538206786302452
0.00014058942318105437,-0.00020485889064520788,0.015105030354389714,0.04509865863978668,3.0740757871833626,-0.9088565700220723,2.600108378791921,1.1279247117096407
-3.306008808871357e-05,0.0010803842405480756,0.015132290858799264,0.044501146524858634,2.7226801224898454,-0.8811782936469701,2.5567897341185386,0.8476101648654026
0.0018767962776944501,-0.0017387195972877753,0.014522457158574552,0.042998362068509585,2.936139749628646,-1.0170262976157403,2.6019367133479925,1.0637125037607984
0.0009678362067908667,0.00024419189623913883,0.0151151162267711,0.045646884726218126,3.119813956636056,-1.1463729639402591,2.2511864514575604,0.7014443442429996
0.00013533818030362076,0.0023002470323316717,0.01461734571186295,0.046565114264113916,3.0912356715333713,-1.5812147222865083,2.2879552552833777,0.7805980040821372
0.0011266559516234416,-0.002373386735445776,0.015109098992950846,0.04608437531146473,2.9156853035080954,-1.0939534868704919,2.390852769400443,1.8460136778147964
0.0014618307207614441,-0.004296947064152621,0.014584969320076559,0.04570923666098841,3.1252596535662085,-1.0954288918010469,2.489273943518099,0.9751415423085066
0.0012807981000902255,-0.0009489745366103065,0.014989576415598758,0.04652635184987713,3.2990952785797383,-0.8779887660288072,2.4329389396772125,1.3660331979989142
0.0007528066521192063,-0.004561296071826083,0.014879549580367477,0.04561025258320934,2.7599518221986066,-0.7627117758401928,2.5043551038236376,1.1134130548089476
0.001315650941753004,-0.0021121882062675296,0.014628082150933022,0.04532332775637203,3.159362630566208,-1.4147593743473195,2.3921803526133356,0.896871585069453
0.001334475280922716,-0.0006297801129791701,0.015450312340889134,0.04461900684519078,3.5506521446242285,-1.786001843096006,2.6842340044638875,1.0323662523738262
0.0012655835497375801,-0.003496319274814017,0.014724176921442405,0.043885576141701146,2.878793589134189,-1.1156625286357327,2.4718822731571994,0.9365183908938839
0.0013021695689104979,-0.0009867076502886186,0.015828186899462388,0.046701561365662655,2.913853295440919,-1.252348279759482,2.7756991766707926,1.0051297257122622
0.0006961486969588819,0.0007014400777903418,0.015100714455374028,0.04574534293484767,2.763920916779454,-0.9858812635242412,2.2777716635357796,0.7235428122870683
0.0014217580442910842,-0.0008399573310599558,0.015614809805446425,0.04299250216423769,3.035944804447831,-0.9975014028679277,2.185280847406747,0.8768577885532579
0.0008201349259938797,-0.002543214258404005,0.014742979826677705,0.04641596826127306,3.2462779471660164,-1.1209759471272545,2.696885515053974,1.185128304726981
0.0010665341786778642,-0.0008134176970021476,0.015624127539898386,0.043730622643896766,3.3766496719936367,-1.2236568007879387,2.7186155414712485,1.1473460575212169
0.001005186854501221,-0.0013170063921434697,0.01441085453762671,0.04528348108545896,2.839977832355367,-0.7697613794595163,2.4318148947224287,1.2287880969261928
-0.00019678169635594978,-0.0010402122801974598,0.015063119821593883,0.04583110005937685,3.1504421518969186,-1.1455397981379223,2.4647885212888605,1.3562044563384308
0.0010381315453764188,-5.315142289883325e-05,0.015059795020753426,0.04575453585725687,3.162128909235859,-1.2084835456080536,2.374770115747566,0.874746605056571
0.0007077667197070415,-0.0006579849701087933,0.015436834391804299,0.04533569864891966,2.887586835627836,-1.0814371424119522,2.4301275410778502,1.291496172698282
0.0011737383251492308,0.0005891151220035096,0.015015757597207632,0.045496948105902796,2.855464717684262,-0.8913167201024595,2.468043265461569,1.0396493211503333
0.0004831832010349485,-0.0004250556156033065,0.014632940118549416,0.04350821071693474,2.6534076778222935,-1.3469068134912958,2.5289851560575567,1.050066813335094
0.0009192479540814887,0.0013693505442498764,0.014890055003251598,0.043053431065202784,3.017245514915441,-1.4302816388794883,2.652842670643491,0.9832063249503976
-0.0004895290887344542,-0.0018271194913532863,0.01453070643756272,0.04549352286778626,2.8787579005499824,-0.8379825801865796,2.309972612142585,0.8181773660964938
0.000554259135652434,-0.0010983149881112794,0.014266586635659379,0.04411877541077519,2.90092433931371,-0.8244888242633197,2.4699513484111177,1.4812853194696718
0.0008429794210593321,-0.0005862407093787548,0.015589499957047214,0.04598662820262224,2.8772818197726804,-0.9943256622525892,2.273007760214069,0.7250607458430991
0.00017141671099517558,-0.0003346207513042812,0.014022383573645564,0.04440051150828408,2.870093294324639,-0.890915123790671,2.362067457986166,1.0252236151314118
0.0003716422401549606,-0.0037849674247977068,0.01538935038782391,0.04639034822931259,3.05720132884532,-0.9340998612798701,2.398647220654425,0.5987736511968444
0.0019542250940838067,-0.0024466865276558166,0.015725668899781883,0.04634991910125265,2.957681771708215,-0.8479143732044161,2.274529388891536,1.3376857034990062
0.0007115612836043934,0.0012190055357180444,0.014957116189639512,0.04512783354008458,3.532525211343195,-1.4927870804113414,2.611174828902589,0.48222179713397634
0.0006836536161443418,0.004271679910955032,0.014883912990393051,0.04492802471927576,3.1842819249257888,-1.021669468385368,2.4426511055876174,0.8270246519987766
0.0011214609517806707,-0.002048696967220691,0.014843689571740528,0.045426958108267426,3.3564076891151813,-1.1942401312082622,2.6997635364196837,0.9575085323656216
0.001398536567405466,-0.00021514892741714711,0.015556499311858896,0.04656024210904333,3.34227255024576,-1.4434553956933904,2.442448590441115,1.0647443607675022
0.0009065123853564964,-0.004302368816882284,0.01509460514709428,0.043910154500332615,3.1683272222024375,-0.9560342472992337,2.639993544742592,0.988372661970205
0.001909690771411056,-0.0005672922826317295,0.016045677638092296,0.04459083080834182,2.8602435518038845,-0.914469090751194,2.4770286506918517,1.2015433719573427
0.0016869590581874085,-0.00047048117662913105,0.014388298533243079,0.0433345100342113,2.568013479750774,-0.633424980316385,2.121644851590175,0.966685890254188
0.0011224844033456735,0.0027137851645950197,0.015151412055365172,0.04376463216555701,3.3039833218238224,-1.3468273339547612,2.514836302800251,0.6066970210008953
0.0010208274443302423,-5.757191082542771e-05,0.01573671590722692,0.04447061019552168,2.989554594850888,-1.1179569980623256,2.6755768805076436,1.2381549823590008
0.001082599666860024,-0.001300865958732517,0.015417292162091962,0.044350761528432356,3.1432650274837997,-0.8346978241527776,2.535130065778673,1.0159329512027475
0.0011932917934495474,-0.0006858974728163509,0.014586201970707103,0.04503178622280706,3.0086790668703816,-0.8900201077654913,2.8215045711455105,1.1200852383290358
0.0008339969457086602,-0.0006914873103484443,0.015096212945960877,0.043305595981276146,2.7830577038963975,-0.7195069834002361,2.43691571923529,1.077635235846036
0.0014251738960579844,-0.00022747284252124038,0.014696007483041996,0.045556645803023516,2.9462742892667064,-0.6779208494270397,2.865552531382784,1.6077666414169878
0.0009776966199372492,-9.797546278092938e-05,0.01495860891478164,0.04341660792353463,3.2589877733332724,-0.873376932282404,2.8846600199465366,0.985890733456021
0.0017378330637841555,-0.002973338626891802,0.01516110324203798,0.044823615895918635,3.0217496261370815,-1.1570138028775196,2.6135702032542514,1.1618265267939747
0.0014092660160084155,0.00011578431058700497,0.015354019901523339,0.04414979695131906,3.0892173047306675,-0.8766690161502413,2.4034897600984557,0.8296046708873016
0.0004966612241124042,-0.0012990541368640763,0.014466066349908643,0.04380864096135088,2.991576974049817,-0.9308891590880671,2.383713273179367,1.283124076260679
0.0016273202691495835,0.0001661876454169607,0.015307388637599211,0.043913460540874055,3.008794421961834,-0.8461980939434768,3.0301317189647676,1.2425418242885844
0.00048084542855193974,-0.002371386224487714,0.014783565858805877,0.04453916435649261,3.1350615106804085,-1.2172039365999365,2.3312651264158823,1.0778775895339312
0.0012618065015701436,-0.002740990809018904,0.015021786154432623,0.045341339655816035,2.9458390288842233,-0.7556158593122649,2.753017225812582,1.1869632519590327
0.0008902836460289395,-0.0015082533425200694,0.014796401396446295,0.042191751216811846,3.1772983317470564,-0.8158516344362045,2.851624170890057,1.4962105920038908
