mu1,mu2,sigma1,sigma2,b1_0,b1_1,b2_0,b2_1
0.0011017956297053953,0.0004404058876240059,0.015184767369086114,0.044344070554272016,4.914036465959789,0.847887530928943,3.146828544361577,0.5905783653387394
0.0002843016330496663,-5.3742169817626095e-05,0.014469009863402185,0.04391132547722938,4.204591764870198,0.07991070718554404,3.5030201123677087,0.6340507562514957
0.0005850583380129483,-0.0027957182755778773,0.015102003081160761,0.045503322659174374,3.2260715899360664,-1.1397559968686635,2.8103235064148486,0.6169269282194766
0.0007735169807271442,0.0008565797052709211,0.015185519679742307,0.045618515722526065,2.9553380398063545,-1.116070186710269,3.298582709404242,-0.03759073502961544
0.002025426974846845,0.001192275764747746,0.014939729744019269,0.046299927396341554,3.007889677257941,-1.1875296063782652,2.307041446158352,0.8702197280856732
0.001360097084523159,-0.0019188158791802082,0.015713423273786373,0.044668106881618166,3.3901195276103104,-0.33444104339803443,1.951006304342117,1.9345343448824377
0.0010547575058028609,-0.0015330020013033677,0.015492549367772215,0.04460384676384827,3.1025088070698805,-1.4115150325876302,3.25258919018201,-0.23491915119388926
0.000555336199464785,-6.184714310706205e-05,0.015901654695253023,0.044552647170891094,4.731123394607253,-0.028955800780531456,4.0973153469404595,0.06905246216370192
0.0010515287961499042,0.0006603083080745487,0.015215481630876387,0.0437910566448038,1.9765189979653728,-1.5089326241089145,0.9800790303552203,1.7345141740598278
0.0005556266578583426,-0.001398760853547843,0.014948860575214759,0.045618141003495045,2.8605414288633604,-1.2342093095173705,3.8895181310773936,-0.3407056730318052
0.0011023406874868208,-0.003879947908029445,0.014901697556616177,0.044189949546356695,2.445698783244108,-1.6246254745243056,1.8908663626367632,1.355080686626755
0.0009193387684713647,-0.0028476883337950716,0.014939154938919062,0.0438335383655521,2.7534095866451382,-1.8491914331594281,3.080111228375571,0.13046805225032512
0.001332029819022331,-0.0031808576897460576,0.015270088400319645,0.044905618341965235,3.2618770712060154,-0.8390559930878041,2.771423318888473,0.7103100581140323
3.81109392379674e-05,-0.0006123255436542604,0.014645539187719952,0.044028343251226384,2.6839173220793366,-0.7459217968365441,1.0330167792434302,1.9980177439167388
0.0016915923170860766,-0.0018771948037851305,0.014274300341087731,0.04459983397242263,2.460644335944808,-1.1178158684432529,2.1535651718831703,1.3663055450711528
0.0013185417117942877,-0.0016805865331544507,0.014747766224820527,0.04546230902362318,3.435818366204993,-0.7301314369482567,2.964305011637642,0.843661725304216
0.0002952437623468039,-0.0006389561478779844,0.015167146479740776,0.04617193843757896,3.6022265341198274,-0.4602242141181565,2.781066227361153,1.2311008556695007
0.0012081603773090928,-0.0019039434105441672,0.015019027654862512,0.04333685188434338,3.020786423887504,-1.1736128460646842,2.9362710512957917,0.3581302700853521
0.0011415761591464294,-0.002778491482637339,0.014813464573548313,0.04269355707865722,3.2426237843656533,-0.5375134549187184,2.3909992870606085,1.592525511893166
0.0014612490900627407,-0.0015928477887454187,0.015209628769592174,0.043206913517865375,3.117529813573574,-0.2404862729332351,2.3829411777364515,1.3664217298611885
0.0006612217829195432,-8.591543668086345e-05,0.015075803853433548,0.04457684718153083,4.3350111121921415,0.4417601561748796,2.7782987121145397,1.2671336857683138
0.0011409069763896225,0.002386359173582555,0.01472420300205503,0.04472919242550948,2.907803053509005,-1.2022552347681874,2.4647446683722363,1.296075891127826
0.0010570047536943052,-0.002413249983094036,0.014915599695861158,0.04388574389752034,3.1792762265942525,-1.1517413127540994,3.644014622866,-0.4111671505429058
0.0012260276987886515,-0.0013803939474880407,0.014670978009353887,0.046175213573926274,2.6743769553171015,-1.4196957285979552,2.9895404442938776,0.13846617993762472
0.0009669593715706155,-0.0019995327008491648,0.014265119706742234,0.04217239984069251,2.708643782204966,-0.7503121793612572,1.8711407155528077,1.544113813727304
0.0022051760866083534,-0.0003576478866287582,0.015634702589241014,0.04513766778812655,2.7680324810660006,-1.1184026493999726,2.2092414184255738,0.882488284891653
0.000645887006796431,-0.001008086125826672,0.015996565676628348,0.04554254583419621,2.8974755661807725,-1.1616802105546422,2.4367566105528744,1.0855868615179856
-0.00040750355678167424,0.00015317045090228456,0.014933897311516571,0.04593268235454641,2.5432491451648884,-1.9041615837112336,2.2074659443095395,0.6519452888144144
0.0007694608991823177,-0.00020182892236359913,0.015228234079936794,0.046507871096888885,2.968959659600368,-0.9290918660579972,1.975812050616525,1.0628269618193842
0.00039561699869447646,-0.003151858381867176,0.014907742843851756,0.042005743707120596,2.9145641515240097,-0.9412859071084227,1.7901062750181826,1.4138713970677759
0.00045558431979176456,-0.002272286112848162,0.014891081250672624,0.04299785001979216,3.8638643818365033,-0.06822889559394475,3.068188343169983,1.2465254423838528
0.0007229417475256587,0.0007635967351539294,0.01491375133294942,0.044275258178435,4.289812637597076,0.020761669548549803,3.5952127316332017,0.2560616579404003
0.0008202975811312141,-0.0018195280083499056,0.014775517293619391,0.0456596763600934,2.731168619296776,-0.9003722733730729,2.445948146837216,0.6200903419277592
0.00020980702978988297,-0.0016103946135925975,0.014923270189671486,0.04400039859676574,2.618398710012491,-1.4045185113317338,2.4979100578778395,0.6429193720918743
0.0016401031173390508,-0.0014225827282825037,0.014924031237600428,0.04413748409816246,2.9237589207851373,-1.0303049041340488,3.76503700515842,0.1343568830130897
0.000468895208556886,-0.0028615515458515176,0.014400812487067559,0.04494464789432661,3.0043577521108222,-0.6281081679884772,2.409031067837937,1.74559153141278
0.0008516154551249046,-0.0038760011880930125,0.015433841333667238,0.044428296261133135,3.185875802552221,-0.955259005664356,2.959691346266178,0.47889701601402723
0.0005650290620738069,0.0027277307422841042,0.01511508576324976,0.045049750492149813,2.754836142811188,-1.4060592383347115,2.0440172390689235,0.9634666339072081
0.0016674892360663972,-0.0034297202048590917,0.015184376026806038,0.046691980875399886,3.716190484323252,-1.0157851453084552,2.2968140666366543,1.1778714403202304
0.0007919789648331624,-0.001078728484486707,0.015173664410368534,0.04521097585130502,3.5171161911103255,-0.09558892152207311,2.305766535703391,1.4006763994908231
0.000668259726733107,-0.0012437666130389853,0.015070755725107205,0.04444869339838984,2.5157039100474856,-0.85535675367157,2.0579520646362575,1.794323857008173
0.0018895281729766156,0.0014153485287056555,0.01475476412264593,0.04285301309189612,2.854163494797984,-0.8795066073034765,1.7217510183822387,1.4940822833667702
0.0011301254384338821,-0.001073869125736119,0.015297085155867661,0.04481638389559509,3.5144922393262865,-0.3777179993354086,3.029307991119769,1.0290714999568664
0.0012407034897027036,-0.0015930035495829488,0.015059721368743539,0.04463668188787945,2.68133351527596,-2.6232862435594195,2.2799079718528286,0.42286724055200303
0.0012263887298980195,-0.0016284343935279335,0.01514120869202934,0.04574217700780314,3.0961782013058774,-1.2123326190653188,3.7005200290467704,-0.4586245522870959
0.0008981558050855256,-0.002219401290694018,0.01503566768651284,0.04364094996479965,3.2551602293469593,-1.438630487972754,2.79977932140916,1.0514464204886769
0.0009602675509433096,-0.0007922790410964701,0.014914874695432583,0.044289896149354774,2.3172112185843208,-1.4055221454063196,2.3562393422856887,0.740567210610042
0.00024227197733482568,-0.0018119510386356333,0.014757830803041775,0.044164932503348193,3.705847728283633,-0.4373107930964956,3.2861470901816645,1.162224728218684
0.0010322409019067774,-0.00018256283429647584,0.014945723614544564,0.04607551135617333,3.094595232445282,-0.7240401543519672,2.173724343684792,1.6420684396981011
7.429553297037025e-05,-0.0016681687169224427,0.014746924769374283,0.04489085183515007,3.636853536024078,-0.594973277462554,3.4637640814825503,0.6024677454589421
0.0009772668349129208,-0.0010367225036461605,0.015226968306610272,0.04590561462742908,2.9474126745111886,-1.0573886046491954,2.5001755230464413,1.214018411828963
0.00015517140537134823,-0.0031811932612304666,0.014998035497762347,0.04559249318351024,2.9321024697998097,-0.9830547448796675,2.3371085595370134,1.4316066720080705
0.001087426286680616,-0.00017740032281220828,0.014435210913449034,0.04541679439952457,2.476634200038942,-1.3508259698070555,2.28704357039621,1.0241369084506247
0.0007836464014152993,-0.0006412851103456219,0.01523452428405462,0.04393037824162272,2.814622587937607,-1.230296452839307,2.6189883810377896,0.5375013921934286
0.0012154706393072295,0.0015246085994686488,0.014957095307106053,0.04588079766149461,3.6037023339563117,-0.9556794654030959,3.277196259717975,0.6956309781455358
0.001142992559953597,0.0012638975316753066,0.014612191648920088,0.04476098456204142,2.5458816368620814,-0.9295245770464413,1.0089019938322967,2.2315018391800745
0.0002473950952796409,-0.0005395058314094007,0.015435801570376325,0.04603215007874421,2.5743627247234473,-1.8671193076432953,2.911923585529814,-0.670767816513926
0.0009072636717536661,-0.0006951837926043414,0.015416521507362294,0.044401614375873956,3.1938316685941515,-0.7686224922839476,2.2371142122996823,1.6026114128125242
0.0007176439973414949,0.00019617721401560785,0.015144782828736198,0.04568577281855474,2.89655671218771,-1.1461412235157267,2.1884227612167657,1.0563022198207177
0.0004271325166594612,-0.002382252848414701,0.014688790189708941,0.043687739076815946,3.176978468314668,-1.0761532957703994,1.9850176454279227,1.2265723550690866
0.0012672455384439701,-0.0009834015571782214,0.015635174002433975,0.04581069152219668,2.2715419385341535,-2.6002584915746003,2.662353620050289,-0.8971216454529826
0.0015754527109292974,0.0014507572974247565,0.015255475529154275,0.04435663646333587,3.2895175943745194,-0.9156459237376915,3.327351159013245,0.2570365183515936
0.0009040127816199135,-0.0006768886471351297,0.015170324493868185,0.046845089977176145,2.9522018551449283,-1.2253771215965397,2.870689925658388,0.5254902374453295
0.0012107109726925836,-0.0009310309729969181,0.01495202787262051,0.042780524423172414,2.340981342284332,-2.228846399104746,2.5974403644463036,0.8226133204062593
0.000740080046823334,-0.0009398432668156058,0.015212903422378764,0.04640366108942707,3.376384911540224,-1.212913800969148,5.058158474219498,-1.3686069300246975
0.0013763907955115595,-0.001390231509755986,0.0156797590838974,0.04537049080727921,3.332032026592782,-1.4513062200440623,3.32772736535631,0.1892844448529913
0.00042816302459830317,0.0002494458342194715,0.01532608002404927,0.044505166676728734,2.5223999439831988,-1.3308295204864284,2.377145385524165,0.8514308050001651
0.000730160339445742,-0.0003189786125495317,0.015093676425577001,0.04546122062689014,3.1887403372623577,-0.8945023318339063,2.489927995078824,1.0896228835208834
0.0015072987351136358,-0.001915032738592017,0.014936493547186687,0.043341617254060154,3.050590148062572,-0.5657564076019792,2.364221396897541,1.10970330107434
9.460565235697536e-06,-0.0009458485125429661,0.015041146080992678,0.04466224589862832,3.905351410046324,-0.40956466209018333,4.180852000403846,0.35367259468259077
0.0011489589570920777,0.0005264319635909164,0.014807125975057686,0.04440965772907933,1.7891610454820965,-2.211757640517606,1.0087309337498114,1.1389233676135906
0.0016526110832414285,-0.00045895087921210613,0.01515579786585628,0.043440599496860056,3.341392813601886,-0.513422672116392,2.3527667435886124,1.9007866574810832
0.0010670368458305852,0.00041510798644459794,0.01453699640081712,0.04192808537885344,3.405862148473457,-0.9992654805549221,2.337130965890682,1.279693254749353
0.0005931160911354303,-0.0019963553926324027,0.014947206381201467,0.04554919180290015,3.9702447895233592,-0.009299535271528228,2.719348290435201,0.9485056488775451
0.0006644869580860913,-0.00021182305293434558,0.015089495552908526,0.04534592289548759,3.3346300941435083,-0.7559849918238158,2.3419180330519245,0.5563362309761941
0.0011965611028451322,-0.0006343498923338772,0.015199955431407966,0.044250811358940365,3.5904686606757252,0.07026185474453998,2.4899281055006104,1.325847863726616
0.00029349739347671506,0.0017008775730339995,0.01497644725885708,0.04349379496023777,3.179583391023352,-1.0451162456250613,2.9224923042047033,0.5704078109612838
0.0009400507828951986,-0.00098165697813833,0.014846158597965002,0.045878713292539605,4.109584292947252,0.10420093550661651,2.650839713421555,1.337658614331899
0.0006889908153108736,0.0008643884525302564,0.014956129145612155,0.0444763465412435,2.9629526388763687,-0.7079697566467135,2.1535521195174834,1.5364421864810187
0.0004151271276341591,0.0012404606761574227,0.01481847434105058,0.04479087907297552,4.426143645819961,0.3331307222699056,3.4609834816829035,0.42021982631149896
